fire,damage,roof_material,side_material,ground_deck_material,elevated_deck_material,eaves,vent_screen,window_pane,patio_cover,fence,count
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,> 1/8 in,multi pane,combustible,non-combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,> 1/8 in,multi pane,n/a,n/a,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,> 1/8 in,multi pane,n/a,non-combustible,3
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,> 1/8 in,n/a,n/a,non-combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,> 1/8 in,single pane,combustible,combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,> 1/8 in,single pane,n/a,combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,> 1/8 in,single pane,n/a,n/a,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,multi pane,combustible,combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,multi pane,combustible,non-combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,multi pane,n/a,combustible,4
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,multi pane,n/a,n/a,4
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,multi pane,n/a,non-combustible,6
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,multi pane,non-combustible,non-combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,n/a,n/a,combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,n/a,n/a,non-combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,single pane,combustible,n/a,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,single pane,n/a,combustible,2
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,single pane,n/a,n/a,3
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,single pane,n/a,non-combustible,3
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,n/a,single pane,non-combustible,non-combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,unscreened,multi pane,n/a,non-combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,n/a,unscreened,n/a,n/a,non-combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,combustible,combustible,2
palisades,no damage,asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,combustible,n/a,4
palisades,no damage,asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,combustible,non-combustible,3
palisades,no damage,asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,n/a,combustible,7
palisades,no damage,asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,n/a,n/a,1
palisades,no damage,asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,n/a,non-combustible,3
palisades,no damage,asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,multi pane,non-combustible,combustible,2
palisades,no damage,asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,single pane,combustible,non-combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,single pane,n/a,combustible,1
palisades,no damage,asphalt,masonry,n/a,n/a,unenclosed,<= 1/8 in,single pane,n/a,n/a,1
